Fp1 Fpz Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 M1 T7 C3 Cz C4 T8 M2 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 POz O1 Oz O2 HEOG VEOG MKR+
-1244.336 234.961 -3039.160 -53.809 1636.719 1919.824 2896.680 3130.176 114.551 -480.371 187.793 -1370.605 0.000 2288.477 -2748.926 -277.148 -2643.750 1706.348 0.000 -206.445 2181.348 -2618.652 1660.840 272.363 -2696.582 2952.734 1129.004 3030.859 -1157.617 -85.352 -3159.473 2839.844 0.000 0.000 -50.000
-1250.000 226.367 -3040.918 -53.223 1633.594 1910.938 2893.848 3132.813 116.309 -486.035 184.277 -1368.262 0.000 2297.168 -2748.828 -288.867 -2642.773 1718.164 0.000 -198.340 2182.715 -2620.020 1669.238 288.281 -2691.406 2954.980 1138.086 3045.996 -1150.000 -68.848 -3144.141 2758.789 0.000 0.000 -50.000
-1257.227 219.238 -3045.020 -51.367 1627.637 1900.586 2891.504 3134.180 116.504 -492.188 180.078 -1366.016 0.000 2306.543 -2748.242 -300.977 -2641.992 1732.324 0.000 -191.406 2181.543 -2618.262 1678.223 303.320 -2685.938 2957.813 1147.363 3064.551 -1140.820 -50.977 -3125.195 2674.609 0.000 0.000 -50.000
-1259.766 216.211 -3045.898 -49.902 1626.758 1896.777 2891.406 3137.402 119.043 -493.652 177.637 -1363.672 0.000 2312.305 -2747.070 -309.277 -2641.699 1747.070 0.000 -185.254 2182.910 -2614.355 1683.887 314.160 -2679.883 2961.133 1154.785 3075.488 -1135.742 -37.402 -3113.379 2580.469 0.000 0.000 -50.000
-1257.813 216.602 -3042.969 -45.313 1630.469 1899.219 2895.508 3141.211 122.266 -491.797 180.176 -1359.375 0.000 2316.602 -2743.848 -311.914 -2638.086 1760.449 0.000 -180.176 2187.500 -2609.961 1687.012 317.676 -2674.512 2965.039 1157.324 3080.371 -1131.934 -32.031 -3109.766 2472.168 0.000 0.000 -50.000
-1248.340 227.051 -3036.035 -41.406 1637.793 1909.863 2900.098 3145.801 127.344 -482.422 188.574 -1353.027 0.000 2319.434 -2738.965 -307.227 -2631.348 1765.723 0.000 -177.930 2195.117 -2602.051 1689.160 312.109 -2672.754 2969.824 1157.617 3076.270 -1131.641 -35.156 -3113.184 2350.098 0.000 0.000 -50.000
-1236.230 240.039 -3025.586 -35.156 1648.535 1925.195 2910.938 3148.730 133.105 -472.266 200.195 -1348.828 0.000 2319.824 -2731.641 -296.973 -2625.684 1767.578 0.000 -176.660 2202.148 -2593.457 1687.598 302.832 -2669.629 2974.219 1157.910 3066.992 -1131.055 -41.602 -3121.680 2220.605 0.000 0.000 -50.000
-1220.898 254.980 -3016.406 -27.344 1659.473 1943.262 2920.801 3154.395 137.891 -457.031 211.328 -1344.336 0.000 2318.555 -2724.316 -284.863 -2618.164 1770.605 0.000 -175.684 2211.230 -2584.570 1686.426 290.918 -2667.480 2978.906 1156.738 3054.492 -1131.738 -51.074 -3133.594 2087.988 0.000 0.000 -50.000
-1210.547 266.699 -3008.594 -21.680 1668.945 1955.859 2928.223 3158.203 145.020 -447.266 220.801 -1339.453 0.000 2320.605 -2716.504 -273.242 -2610.938 1765.820 0.000 -174.512 2218.652 -2576.758 1687.891 283.594 -2664.551 2983.887 1156.348 3045.703 -1133.008 -59.082 -3140.918 1971.289 0.000 0.000 -50.000
-1204.785 269.531 -3003.613 -18.457 1673.145 1960.156 2933.008 3160.547 147.559 -442.383 226.074 -1336.816 0.000 2323.633 -2713.574 -265.723 -2608.105 1763.770 0.000 -170.215 2221.680 -2573.633 1689.258 283.203 -2661.816 2988.184 1158.496 3048.047 -1131.641 -54.395 -3139.941 1879.004 0.000 0.000 -50.000
-1208.496 266.602 -3004.785 -16.992 1672.363 1957.129 2932.422 3162.598 148.438 -444.043 223.633 -1334.863 0.000 2328.516 -2713.770 -262.695 -2608.105 1768.848 0.000 -164.453 2221.680 -2571.875 1693.555 291.113 -2658.105 2989.648 1162.988 3059.375 -1126.270 -43.359 -3129.883 1808.984 0.000 0.000 -50.000
-1215.527 259.180 -3010.059 -17.188 1666.211 1948.340 2930.566 3162.695 149.023 -450.586 218.750 -1333.398 0.000 2333.789 -2715.625 -258.887 -2609.277 1779.980 0.000 -160.645 2220.020 -2575.000 1700.293 301.465 -2654.395 2991.016 1170.508 3075.293 -1119.531 -26.563 -3115.625 1755.371 0.000 0.000 -50.000
-1224.902 248.145 -3014.453 -17.969 1658.398 1935.742 2924.219 3162.891 147.852 -460.059 211.035 -1331.543 0.000 2340.918 -2718.066 -256.348 -2610.840 1787.598 0.000 -155.664 2216.113 -2577.734 1707.520 315.137 -2648.926 2992.285 1179.004 3093.750 -1112.207 -7.715 -3098.633 1714.160 0.000 0.000 -50.000
-1231.445 241.406 -3017.676 -20.117 1653.711 1929.102 2920.801 3162.891 147.559 -466.895 205.566 -1331.348 0.000 2346.582 -2719.043 -246.875 -2611.523 1790.820 0.000 -151.855 2213.770 -2578.516 1711.035 322.168 -2646.680 2993.555 1183.691 3107.129 -1108.887 7.129 -3085.840 1680.273 0.000 0.000 -50.000
-1231.641 241.602 -3019.141 -19.727 1653.711 1927.637 2921.191 3162.305 147.656 -466.699 203.809 -1330.762 0.000 2350.098 -2720.020 -235.059 -2610.645 1788.281 0.000 -149.707 2213.574 -2578.613 1714.258 319.434 -2644.141 2994.727 1185.840 3111.914 -1107.129 12.891 -3082.129 1646.387 0.000 0.000 -50.000
-1225.684 246.582 -3016.504 -17.969 1656.934 1934.082 2924.805 3163.477 148.828 -459.961 208.008 -1327.148 0.000 2348.145 -2718.164 -225.293 -2608.984 1784.082 0.000 -149.609 2217.773 -2576.855 1714.453 308.398 -2643.164 2995.898 1183.691 3111.914 -1109.277 12.109 -3086.523 1606.250 0.000 0.000 -50.000
-1217.285 255.469 -3009.375 -14.355 1665.430 1945.410 2931.348 3165.820 152.441 -453.906 215.039 -1324.023 0.000 2344.629 -2712.793 -214.355 -2606.152 1781.543 0.000 -150.195 2220.898 -2574.902 1712.305 288.867 -2643.652 2997.168 1178.613 3104.688 -1113.672 7.617 -3099.707 1567.480 0.000 0.000 -50.000
-1205.176 270.020 -3001.563 -10.742 1674.219 1959.863 2937.402 3167.676 154.102 -443.164 222.949 -1321.973 0.000 2341.797 -2707.813 -202.344 -2602.539 1778.906 0.000 -154.590 2225.684 -2571.094 1704.980 262.891 -2645.410 2998.340 1174.316 3096.387 -1119.141 0.586 -3114.844 1530.566 0.000 0.000 -50.000
-1197.266 280.078 -2996.289 -8.398 1682.617 1970.605 2942.578 3168.848 156.348 -433.691 230.566 -1321.094 0.000 2339.648 -2705.469 -195.508 -2598.828 1777.539 0.000 -156.348 2229.688 -2565.918 1701.367 238.672 -2646.875 3000.879 1170.215 3093.164 -1123.438 -2.832 -3125.879 1495.117 0.000 0.000 -50.000
-1194.824 282.520 -2994.336 -6.348 1684.668 1974.609 2943.945 3169.531 158.594 -430.176 233.203 -1319.727 0.000 2340.527 -2702.441 -195.117 -2598.438 1780.762 0.000 -154.785 2230.371 -2565.820 1700.977 219.531 -2644.922 3003.418 1169.531 3097.949 -1124.023 4.395 -3129.199 1466.113 0.000 0.000 -50.000
-1198.730 278.809 -2996.387 -6.738 1684.082 1970.117 2943.359 3170.313 158.594 -433.203 231.152 -1319.434 0.000 2342.676 -2702.148 -201.953 -2598.340 1783.203 0.000 -152.930 2230.957 -2567.285 1704.688 211.523 -2642.871 3002.734 1173.535 3110.352 -1121.289 24.414 -3123.828 1445.313 0.000 0.000 -50.000
-1207.031 269.238 -3000.195 -8.496 1677.832 1961.621 2939.648 3170.703 158.594 -440.234 225.488 -1318.262 0.000 2347.266 -2705.957 -212.988 -2599.121 1788.672 0.000 -148.926 2227.246 -2570.215 1709.668 209.863 -2639.941 3003.809 1179.395 3131.055 -1114.941 50.293 -3114.355 1430.273 0.000 0.000 -50.000
-1217.285 258.789 -3006.738 -10.352 1668.945 1947.656 2932.715 3168.848 156.934 -449.902 215.625 -1317.285 0.000 2353.906 -2709.766 -227.930 -2600.781 1798.340 0.000 -144.727 2223.730 -2570.801 1716.895 216.406 -2635.254 3003.516 1185.059 3156.934 -1109.570 83.691 -3103.027 1415.625 0.000 0.000 -50.000
-1225.977 249.902 -3012.305 -13.281 1663.867 1937.500 2929.688 3168.652 154.785 -458.496 210.059 -1317.578 0.000 2358.301 -2712.109 -238.867 -2602.930 1808.789 0.000 -140.820 2219.434 -2574.707 1721.875 217.969 -2632.031 3004.102 1190.918 3181.445 -1103.125 119.043 -3100.977 1397.070 0.000 0.000 -50.000
-1227.246 248.828 -3015.039 -11.133 1662.012 1933.594 2928.613 3168.359 155.762 -459.473 209.766 -1317.090 0.000 2360.840 -2711.523 -244.043 -2603.613 1816.016 0.000 -140.234 2219.434 -2570.410 1724.609 188.379 -2629.199 3004.102 1194.434 3195.996 -1100.488 147.168 -3116.895 1389.160 0.000 0.000 -50.000
-1222.559 253.418 -3012.207 -10.352 1666.309 1938.477 2931.055 3169.434 158.887 -455.469 212.305 -1315.234 0.000 2361.328 -2709.961 -244.336 -2598.633 1821.777 0.000 -139.063 2221.680 -2564.160 1725.586 134.961 -2628.320 3005.762 1194.629 3194.336 -1101.563 171.582 -3154.395 1394.824 0.000 0.000 -50.000
-1213.086 265.234 -3003.223 -4.297 1676.660 1953.223 2939.453 3174.121 165.527 -445.410 222.754 -1310.352 0.000 2361.914 -2704.590 -238.477 -2594.043 1828.809 0.000 -137.500 2229.004 -2554.492 1724.512 65.820 -2624.902 3011.621 1194.336 3165.137 -1100.488 195.703 3190.918 1366.504 0.000 0.000 -50.000
-1195.508 284.082 -2989.063 4.883 1691.699 1972.266 2952.344 3182.031 171.973 -427.930 236.914 -1303.613 0.000 2365.137 -2693.555 -228.320 -2584.570 1834.668 0.000 -135.449 2238.672 -2542.090 1726.465 -14.648 -2620.605 3018.555 1195.605 3088.477 -1101.172 222.070 3120.605 1330.273 0.000 0.000 -50.000
-1176.758 303.516 -2973.242 16.992 1708.691 1993.066 2967.578 3193.164 183.887 -410.352 253.320 -1292.969 0.000 2369.922 -2680.176 -213.672 -2572.559 1843.164 0.000 -128.027 2251.855 -2525.879 1730.469 -95.801 -2613.379 3028.418 1198.730 2945.117 -1096.484 251.758 3042.578 1297.363 0.000 0.000 -50.000
-1162.207 320.508 -2958.887 30.078 1724.023 2011.719 2983.008 -3194.727 198.438 -393.066 267.090 -1281.152 0.000 2379.492 -2667.188 -202.832 -2560.156 1857.129 0.000 -117.480 2266.211 -2511.035 1739.941 -162.891 -2601.855 3041.016 1208.691 2730.273 -1085.352 291.406 2972.266 1278.027 0.000 0.000 -50.000
-1151.367 330.957 -2948.242 41.406 1735.645 2021.582 2993.457 -3182.910 210.840 -382.422 278.027 -1267.871 0.000 2393.652 -2654.395 -192.578 -2548.438 1874.512 0.000 -103.809 2277.148 -2497.852 1753.613 -204.980 -2587.305 3055.469 1222.656 2483.105 -1071.680 339.844 2914.648 1267.969 0.000 0.000 -50.000
-1146.973 334.668 -2941.992 51.172 1741.699 2022.949 3000.684 -3171.387 221.191 -378.711 282.813 -1256.250 0.000 2409.863 -2645.313 -188.574 -2538.379 1893.164 0.000 -88.867 2283.789 -2487.012 1770.313 -223.633 -2573.535 3065.918 1238.770 2255.273 -1054.395 388.086 2873.047 1261.426 0.000 0.000 -50.000
-1148.047 334.570 -2938.574 58.398 1744.922 2021.094 3003.809 -3162.695 229.590 -378.320 285.547 -1246.289 0.000 2424.805 -2638.477 -186.621 -2530.762 1912.500 0.000 -73.828 2291.797 -2476.758 1784.961 -224.414 -2559.180 3076.563 1254.980 2038.086 -1037.109 433.398 2849.805 1256.250 0.000 0.000 -50.000
-1147.852 334.668 -2935.840 67.578 1747.949 2018.066 3007.520 -3154.492 238.281 -378.027 288.477 -1237.207 0.000 2438.379 -2633.984 -184.180 -2522.949 1929.883 0.000 -60.840 2298.340 -2468.750 1802.441 -217.480 -2545.801 3085.547 1271.484 1829.883 -1021.777 468.750 2840.039 1242.188 0.000 0.000 -50.000
-1143.066 340.527 -2929.395 75.586 1755.469 2020.996 3016.113 -3144.727 246.582 -373.633 293.652 -1228.711 0.000 2449.219 -2626.172 -175.195 -2514.160 1942.480 0.000 -49.609 2305.664 -2462.207 1814.551 -217.285 -2533.594 3093.945 1285.352 1629.980 -1008.105 489.355 2835.547 1210.938 0.000 0.000 -50.000
-1132.715 352.539 -2918.848 84.961 1764.551 2032.129 3025.488 -3137.500 255.566 -362.207 302.637 -1218.066 0.000 2459.180 -2616.113 -160.840 -2504.199 1953.516 0.000 -40.918 2314.258 -2450.098 1822.656 -224.902 -2524.805 3104.004 1293.066 1420.117 -1000.391 494.629 2824.316 1187.988 0.000 0.000 -50.000
-1116.113 369.531 -2906.055 95.410 1778.711 2051.367 3039.746 -3126.953 266.699 -347.559 317.285 -1208.496 0.000 2463.574 -2605.176 -141.602 -2494.629 1962.500 0.000 -33.203 2327.539 -2435.742 1827.832 -238.574 -2518.945 3114.355 1297.656 1215.820 -995.020 491.406 2785.938 1162.695 0.000 0.000 -50.000
-1096.777 390.820 -2889.355 107.422 1796.875 2074.121 3054.199 -3115.234 278.320 -328.613 334.180 -1197.852 0.000 2467.480 -2591.016 -118.652 -2481.152 1968.066 0.000 -25.781 2341.406 -2420.215 1832.617 -251.172 -2510.645 3126.465 1301.660 1003.711 -989.941 480.566 2730.566 1127.832 0.000 0.000 -50.000
-1077.637 413.379 -2873.242 119.043 1812.988 2095.508 3069.434 -3105.176 289.551 -309.473 350.684 -1188.477 0.000 2472.168 -2577.637 -97.363 -2470.117 1973.242 0.000 -20.410 2354.102 -2405.371 1836.035 -261.621 -2504.297 3134.473 1303.711 815.820 -987.402 469.336 2681.055 1088.574 0.000 0.000 -50.000
-1064.844 426.660 -2862.598 127.539 1823.535 2110.254 3080.469 -3097.168 297.559 -295.801 360.840 -1179.590 0.000 2476.758 -2567.480 -83.789 -2460.547 1978.223 0.000 -15.527 2362.305 -2395.801 1838.477 -263.086 -2498.340 3141.504 1308.105 652.832 -983.984 464.453 2670.117 1049.023 0.000 0.000 -50.000
-1059.277 431.738 -2857.129 133.691 1828.711 2115.430 3085.938 -3090.723 303.711 -289.941 366.406 -1173.242 0.000 2482.910 -2562.207 -76.270 -2456.250 1985.547 0.000 -8.789 2367.871 -2390.137 1844.531 -255.273 -2491.309 3148.438 1314.746 499.609 -975.684 480.469 2669.629 1027.148 0.000 0.000 -50.000
-1061.523 429.004 -2855.469 138.184 1830.664 2112.500 3087.305 -3086.328 308.887 -291.699 366.504 -1168.555 0.000 2491.699 -2560.645 -77.344 -2452.246 1995.508 0.000 -1.953 2371.680 -2383.594 1854.004 -234.766 -2483.105 3152.832 1323.242 354.785 -966.992 516.699 2667.285 1024.023 0.000 0.000 -50.000
-1068.262 421.777 -2857.129 139.746 1827.441 2104.395 3086.035 -3083.105 311.133 -296.777 362.695 -1163.867 0.000 2500.391 -2558.691 -83.496 -2450.586 2007.617 0.000 6.543 2371.875 -2381.543 1865.918 -207.617 -2475.879 3156.934 1333.398 206.348 -955.762 572.559 2675.684 1032.617 0.000 0.000 -50.000
-1074.414 413.281 -2859.766 141.797 1822.363 2093.262 3083.789 -3080.371 312.695 -303.125 358.691 -1160.742 0.000 2509.570 -2559.570 -91.797 -2449.414 2018.262 0.000 14.551 2373.242 -2382.324 1874.805 -175.195 -2468.945 3160.449 1344.824 49.609 -944.824 640.723 2698.340 1040.723 0.000 0.000 -50.000
-1075.488 408.789 -2862.012 143.066 1820.801 2089.844 3084.375 -3077.051 315.332 -306.152 356.543 -1158.398 0.000 2516.211 -2558.984 -96.875 -2446.777 2025.391 0.000 20.020 2374.023 -2380.078 1880.664 -145.117 -2462.891 3164.160 1352.637 -118.555 -937.402 700.293 2727.051 1046.777 0.000 0.000 -50.000
-1073.535 410.645 -2858.594 146.582 1824.414 2091.797 3087.500 -3073.926 317.871 -303.613 358.301 -1154.980 0.000 2519.043 -2555.664 -97.461 -2443.457 2031.250 0.000 22.461 2377.148 -2375.879 1884.961 -123.242 -2460.840 3167.969 1354.883 -285.840 -934.082 750.000 2748.535 1047.656 0.000 0.000 -50.000
-1064.160 419.629 -2853.125 150.684 1829.492 2102.148 3094.043 -3071.387 321.875 -293.164 365.234 -1150.293 0.000 2519.141 -2550.293 -95.898 -2439.551 2033.887 0.000 24.121 2382.422 -2370.020 1885.059 -110.547 -2458.789 3170.703 1354.395 -428.027 -934.375 786.523 2740.820 1039.551 0.000 0.000 -50.000
-1054.102 430.957 -2843.945 155.566 1839.063 2116.602 3101.270 -3068.359 325.879 -284.863 373.242 -1148.535 0.000 2517.480 -2544.824 -90.039 -2436.035 2035.156 0.000 22.656 2387.598 -2364.746 1880.762 -101.758 -2459.668 3173.730 1350.195 -524.902 -937.207 811.621 2712.695 1024.805 0.000 0.000 -50.000
-1043.652 442.676 -2837.500 158.301 1847.949 2129.590 3107.813 -3066.504 328.027 -274.316 380.664 -1149.414 0.000 2512.695 -2541.113 -85.449 -2434.277 2032.617 0.000 18.359 2391.504 -2359.766 1873.047 -95.703 -2461.621 3174.512 1343.652 -570.313 -943.457 828.223 2690.332 1003.125 0.000 0.000 -50.000
-1040.430 447.266 -2835.645 157.324 1851.758 2136.914 3110.352 -3068.262 327.441 -269.531 382.520 -1150.391 0.000 2505.664 -2539.941 -85.352 -2434.082 2030.371 0.000 14.551 2393.359 -2357.910 1866.797 -78.711 -2466.211 3171.191 1336.523 -556.445 -949.707 838.477 2676.074 986.426 0.000 0.000 -50.000
-1042.969 443.652 -2837.793 153.223 1846.680 2133.203 3104.883 -3072.461 323.047 -272.559 378.418 -1155.371 0.000 2500.977 -2545.215 -97.461 -2437.402 2027.637 0.000 8.496 2389.063 -2361.426 1861.621 -52.637 -2469.824 3166.699 1331.641 -480.273 -954.883 858.105 2677.637 975.488 0.000 0.000 -50.000
-1053.516 432.422 -2847.754 145.898 1837.598 2118.848 3097.070 -3079.785 315.332 -284.473 369.141 -1160.547 0.000 2498.047 -2553.027 -112.305 -2446.094 2026.758 0.000 3.711 2381.934 -2368.066 1859.668 -16.602 -2475.391 3161.230 1327.344 -369.043 -957.910 883.496 2701.758 964.355 0.000 0.000 -50.000
-1071.484 415.527 -2858.691 137.695 1823.438 2101.074 3086.523 -3086.621 307.520 -301.367 353.906 -1169.238 0.000 2495.117 -2563.574 -131.152 -2453.906 2025.391 0.000 -0.098 2369.922 -2374.902 1859.375 27.832 -2479.199 3153.809 1327.832 -246.191 -958.008 917.578 2736.914 955.371 0.000 0.000 -50.000
-1088.867 396.582 -2872.949 128.613 1809.961 2079.883 3073.340 -3095.605 297.363 -318.945 338.184 -1176.855 0.000 2492.773 -2573.047 -149.902 -2463.379 2028.711 0.000 -1.953 2359.863 -2384.375 1859.277 87.402 -2483.105 3146.680 1328.516 -107.129 -960.156 927.148 2768.066 954.199 0.000 0.000 -50.000
-1103.711 382.617 -2887.402 119.531 1796.387 2063.477 3063.672 -3101.855 289.258 -331.445 324.512 -1184.473 0.000 2489.551 -2581.641 -168.164 -2472.559 2031.348 0.000 -7.324 2351.563 -2392.773 1857.422 166.309 -2486.426 3140.137 1327.637 20.703 -960.059 911.035 2790.234 952.441 0.000 0.000 -50.000
-1112.695 373.047 -2894.922 111.914 1786.816 2054.492 3055.859 -3109.180 282.227 -340.039 314.941 -1190.723 0.000 2484.082 -2590.625 -180.859 -2480.469 2026.758 0.000 -13.574 2344.141 -2397.461 1851.172 257.422 -2494.922 3132.227 1322.168 131.055 -967.676 900.488 2804.297 940.527 0.000 0.000 -50.000
-1118.066 368.066 -2901.563 103.027 1779.883 2049.805 3049.316 -3116.895 273.633 -345.996 307.813 -1199.609 0.000 2472.656 -2599.512 -189.063 -2489.648 2021.484 0.000 -25.391 2336.328 -2402.344 1839.063 378.320 -2506.348 3123.145 1308.789 238.574 -978.906 887.207 2819.141 917.383 0.000 0.000 -50.000
-1124.414 362.402 -2909.961 91.113 1771.680 2044.629 3040.820 -3130.566 261.230 -353.320 298.145 -1214.160 0.000 2452.832 -2610.742 -195.801 -2502.441 2009.082 0.000 -43.555 2324.902 -2412.207 1817.969 602.930 -2523.145 3107.813 1286.035 376.660 -997.949 852.930 2829.883 887.305 0.000 0.000 -50.000
-1141.016 347.852 -2929.102 65.918 1755.859 2033.203 3021.875 -3154.883 235.352 -369.043 279.199 -1239.648 0.000 2420.801 -2633.691 -212.988 -2525.879 1985.352 0.000 -73.535 2301.953 -2432.031 1785.938 1123.438 -2552.246 3081.055 1252.734 552.539 -1030.273 786.914 2824.316 840.039 0.000 0.000 -50.000
-1185.352 304.492 -2976.465 15.723 1709.766 1991.406 2975.293 3192.773 185.254 -413.086 233.496 -1292.676 0.000 2363.965 -2682.910 -256.641 -2576.758 1936.621 0.000 -130.273 2252.832 -2477.148 1728.027 2240.137 -2608.691 3028.809 1194.434 869.531 -1089.453 688.867 2809.863 768.652 0.000 0.000 -50.000
-1262.500 228.516 -3053.418 -63.867 1631.055 1915.430 2902.344 3113.477 104.688 -490.820 154.297 -1373.047 0.000 2281.348 -2762.207 -333.203 -2655.371 1864.648 0.000 -211.328 2174.023 -2553.711 1648.438 -3062.891 -2690.430 2948.535 1112.598 1944.336 -1170.605 577.051 2808.008 675.000 0.000 0.000 -50.000
-1345.313 144.434 -3136.328 -143.359 1548.730 1829.102 2820.117 3035.352 22.852 -575.488 68.457 -1453.809 0.000 2204.883 -2841.602 -413.477 -2735.938 1795.117 0.000 -287.793 2094.727 -2634.570 1571.484 -2981.348 -2768.945 2869.336 1033.984 -2444.238 -1247.070 482.813 2894.727 593.066 0.000 0.000 -50.000
-1378.906 111.914 -3164.355 -169.629 1518.457 1793.457 2791.113 3010.059 -2.734 -607.617 38.574 -1477.148 0.000 2185.938 -2868.164 -441.113 -2760.840 1785.742 0.000 -307.813 2069.043 -2658.594 1553.320 -2994.629 -2790.723 2844.238 1016.016 -2088.574 -1266.309 447.168 -3162.109 574.805 0.000 0.000 -50.000
-1401.953 85.059 -3183.887 -184.277 1498.145 1767.383 2773.633 2996.777 -17.383 -630.273 15.625 -1491.504 0.000 2177.637 -2885.742 -459.375 -2775.879 1789.453 0.000 -314.258 2054.980 -2676.172 1550.488 -3089.551 -2799.902 2831.250 1010.742 -2112.109 -1271.777 422.949 -2654.590 574.609 0.000 0.000 -50.000
-1421.875 66.797 3199.805 -197.754 1480.664 1744.434 2758.105 2983.594 -30.371 -650.000 -2.148 -1503.418 0.000 2171.680 -2900.781 -477.148 -2785.547 1792.480 0.000 -321.582 2042.285 -2687.793 1545.898 -3142.969 -2808.594 2820.898 1004.980 -2087.109 -1277.734 399.609 -2308.496 592.480 0.000 0.000 -50.000
-1428.516 59.375 3194.727 -201.660 1474.512 1738.281 2753.027 2980.078 -33.496 -657.422 -9.863 -1507.520 0.000 2168.750 -2903.223 -480.566 -2791.895 1798.047 0.000 -326.660 2034.961 -2695.020 1541.602 -3150.684 -2812.891 2815.723 1002.148 -2065.527 -1282.227 356.250 -2196.875 626.758 0.000 0.000 -50.000
-1432.031 55.273 3189.746 -208.301 1469.922 1734.766 2746.777 2974.219 -39.063 -660.547 -16.113 -1512.695 0.000 2161.426 -2908.594 -484.766 -2795.020 1804.102 0.000 -330.176 2034.082 -2696.191 1537.305 -3136.914 -2818.848 2811.328 995.703 -2027.930 -1285.254 309.180 -2137.695 666.699 0.000 0.000 -50.000
-1427.832 61.719 3191.699 -209.668 1472.461 1739.160 2749.121 2972.168 -40.918 -656.152 -15.137 -1516.406 0.000 2152.441 -2910.059 -483.984 -2795.508 1810.547 0.000 -335.059 2033.008 -2697.461 1530.078 -3099.316 -2821.680 2810.840 988.672 -2135.352 -1290.820 300.781 -2113.965 737.402 0.000 0.000 -50.000
-1416.211 74.512 -3199.902 -205.762 1481.543 1755.176 2753.125 2974.414 -37.695 -643.750 -7.520 -1513.965 0.000 2145.996 -2905.176 -475.781 -2798.242 1810.254 0.000 -344.043 2032.715 -2700.000 1517.773 -3121.484 -2828.223 2807.715 979.102 -2211.621 -1300.586 277.930 -2110.547 810.156 0.000 0.000 -50.000
-1408.398 83.691 -3194.434 -203.711 1488.477 1766.016 2756.055 2976.367 -34.180 -634.766 -2.246 -1512.695 0.000 2142.188 -2901.855 -470.703 -2797.461 1813.574 0.000 -349.219 2036.621 -2698.047 1509.473 -3164.941 -2832.227 2805.762 971.387 -2202.051 -1308.496 244.434 -2092.285 813.867 0.000 0.000 -50.000
