EEG Fp1-M1Ref EEG Fpz-M1Ref EEG Fp2-M1Ref EEG F7-M1Ref EEG F3-M1Ref EEG Fz-M1Ref EEG F4-M1Ref EEG F8-M1Ref EEG FC5-M1Ref EEG FC1-M1Ref EEG FC2-M1Ref EEG FC6-M1Ref EEG M1-M1Ref EEG T7-M1Ref EEG C3-M1Ref EEG Cz-M1Ref EEG C4-M1Ref EEG T8-M1Ref EEG M2-M1Ref EEG CP5-M1Ref EEG CP1-M1Ref EEG CP2-M1Ref EEG CP6-M1Ref EEG P7-M1Ref EEG P3-M1Ref EEG Pz-M1Ref EEG P4-M1Ref EEG P8-M1Ref EEG POz-M1Ref EEG O1-M1Ref EEG Oz-M1Ref EEG O2-M1Ref EEG HEOG-M1Ref EEG VEOG-M1Ref
-1490.272 27.848 -3332.036 -4999.847 -4999.847 1671.244 5000.000 -4999.847 -162.432 5000.000 -85.374 -1600.137 0.076 -4367.819 -2993.591 -4999.847 5000.000 1856.947 0.076 -4999.847 1907.301 3566.262 5000.000 2570.458 3476.386 2681.392 5000.000 -422.141 -1422.828 -4999.847 4583.734 1061.646 0.076 0.076
-1496.834 19.760 -3338.292 -4999.847 -4999.847 1662.547 5000.000 -4999.847 -163.195 5000.000 -91.325 -1602.426 0.076 -4364.614 -2997.101 -4999.847 5000.000 1864.118 0.076 -4999.847 1908.217 3567.330 5000.000 2589.074 3478.828 2682.917 5000.000 -416.037 -1418.708 -4999.847 4583.276 1064.393 0.076 0.076
-1509.956 6.485 -3346.380 -4999.847 -4999.847 1647.135 5000.000 -4999.847 -168.078 5000.000 -101.396 -1604.868 0.076 -4362.173 -3003.204 -4999.847 5000.000 1867.323 0.076 -4999.847 1904.402 3564.279 5000.000 2658.961 3483.101 2681.697 5000.000 -416.648 -1412.604 -4999.847 4588.464 1073.396 0.076 0.076
-1519.417 -4.501 -3353.094 -4999.847 -4999.847 1633.707 5000.000 -4999.847 -171.130 5000.000 -110.399 -1605.630 0.076 -4359.579 -3007.629 -4999.847 5000.000 1863.203 0.076 -4999.847 1898.299 3559.548 5000.000 2713.130 3484.779 2681.239 5000.000 -448.692 -1405.432 -4999.847 4612.268 1098.268 0.076 0.076
-1525.826 -10.910 -3356.756 -4999.847 -4999.847 1625.315 5000.000 -4999.847 -172.961 5000.000 -115.282 -1606.393 0.076 -4357.290 -3010.223 -4999.847 5000.000 1852.064 0.076 -4999.847 1893.263 3551.919 5000.000 2775.387 3481.880 2677.272 5000.000 -447.166 -1408.484 -4999.847 4634.699 1107.576 0.076 0.076
-1529.946 -15.183 -3361.944 -4999.847 -4999.847 1620.890 5000.000 -4999.847 -175.860 5000.000 -120.470 -1611.276 0.076 -4363.394 -3015.564 -4999.847 5000.000 1834.058 0.076 -4999.847 1889.448 3549.172 5000.000 2857.023 3476.844 2671.626 5000.000 -409.018 -1414.893 -4999.847 4647.517 1113.680 0.076 0.076
-1528.573 -13.657 -3362.859 -4999.847 -4999.847 1623.789 5000.000 -4999.847 -181.659 5000.000 -122.301 -1616.617 0.076 -4371.176 -3018.158 -4999.847 5000.000 1814.221 0.076 -4999.847 1888.991 3549.782 5000.000 2920.195 3472.267 2667.811 5000.000 -391.470 -1421.302 -4999.847 4655.756 1110.628 0.076 0.076
-1521.859 -7.095 -3359.960 -4999.847 -4999.847 1634.165 5000.000 -4999.847 -181.353 5000.000 -117.113 -1619.211 0.076 -4378.500 -3017.395 -4999.847 5000.000 1792.248 0.076 -4999.847 1891.890 3552.987 5000.000 2971.618 3468.147 2666.285 5000.000 -411.765 -1428.626 -4999.847 4659.571 1100.099 0.076 0.076
-1508.583 6.332 -3349.279 -4999.847 -4999.847 1650.492 5000.000 -4999.847 -177.539 5000.000 -105.821 -1615.396 0.076 -4380.789 -3011.292 -4999.847 5000.000 1775.921 0.076 -4999.847 1897.383 3558.480 5000.000 2969.940 3466.926 2670.100 5000.000 -475.547 -1430.610 -4999.847 4649.958 1076.448 0.076 0.076
-1497.749 19.150 -3338.140 -4999.847 -4999.847 1663.767 5000.000 -4999.847 -170.520 5000.000 -94.987 -1610.208 0.076 -4377.432 -3003.662 -4999.847 5000.000 1768.902 0.076 -4999.847 1901.503 3562.448 5000.000 2934.234 3468.910 2674.067 5000.000 -535.973 -1430.915 -4999.847 4640.192 1053.864 0.076 0.076
